filename,score
00196.mp4,3.016150108853853
00197.mp4,2.601482407826514
00198.mp4,2.508973260604089
00199.mp4,2.880938391878947
00200.mp4,2.554937882208079
00201.mp4,3.669992160479734
00202.mp4,3.211272560286851
00203.mp4,2.665061094002607
00204.mp4,2.813548573061316
00205.mp4,3.177193909646794
00206.mp4,2.241286198370762
00207.mp4,3.019823298390087
00208.mp4,2.511248168808831
00209.mp4,2.943699124938265
00210.mp4,2.945700715090744
00211.mp4,2.680318045052917
00212.mp4,3.318377420236682
00213.mp4,3.132991971116744
00214.mp4,2.797623806957546
00215.mp4,2.323662228544243
00216.mp4,3.259883122320738
00217.mp4,3.68794041313227
00218.mp4,2.928971966902819
00219.mp4,2.678453013449349
00220.mp4,3.177850059678692
00221.mp4,1.735729622022355
00222.mp4,2.56158623294684
00223.mp4,3.134702242593598
00224.mp4,3.512309804437888
00225.mp4,2.266952094589685
00226.mp4,2.680319740418474
00227.mp4,3.635491614005323
00228.mp4,3.090411421262483
00229.mp4,2.85964189617672
00230.mp4,2.664747364673302
00231.mp4,3.087076694374648
00232.mp4,2.727371905737679
00233.mp4,3.058422473488167
00234.mp4,2.45123856951639
00235.mp4,2.612735736457573
00236.mp4,2.902456782448411
00237.mp4,3.162569104703425
00238.mp4,2.912086847590029
00239.mp4,2.966683787587982
00240.mp4,2.895757624504421
00241.mp4,2.929898545757249
00242.mp4,2.436108443109837
00243.mp4,2.887911946618604
00244.mp4,2.469141694533911
00245.mp4,2.688443893436777
00246.mp4,2.869485805230169
00247.mp4,2.524789601370094
00248.mp4,2.655327271334219
00249.mp4,2.638742072255231
00250.mp4,2.643492730918947
00251.mp4,2.480711657964797
00252.mp4,2.270600435114652
00253.mp4,2.752187055461899
00254.mp4,2.699255644182114
00255.mp4,3.540322709612605
00256.mp4,2.838155320290051
00257.mp4,2.4712775224703
00258.mp4,3.379937744868347
00259.mp4,3.436066210218979
00260.mp4,2.624020495557886
00261.mp4,3.641686302805042
00262.mp4,3.203956568966118
00263.mp4,3.044430934234662
00264.mp4,2.89290026471927
00265.mp4,2.231783197936965
00266.mp4,2.810019312873306
00267.mp4,3.310209480888841
00268.mp4,3.006285749872592
00269.mp4,3.127727944013709
00270.mp4,2.862982196947379
00271.mp4,1.6991475877597
00272.mp4,1.822577709417992
00273.mp4,2.730487931034965
00274.mp4,3.181190751678249
00275.mp4,3.230381997226823
00276.mp4,3.375195313624135
00277.mp4,2.985199808700763
00278.mp4,3.076356242591556
00279.mp4,3.057313743212104
00280.mp4,2.615860174931405
00281.mp4,2.974817577360213
00282.mp4,3.499776969864448
00283.mp4,2.991179222139248
00284.mp4,2.370446462644462
00285.mp4,3.203684710279993
00286.mp4,1.96463177578084
00287.mp4,2.603413515599869
00288.mp4,2.958094892718571
00289.mp4,2.998889631542243
00290.mp4,2.944042297707875
00291.mp4,2.625995227741028
00292.mp4,2.425776337065876
00293.mp4,2.598457725527568
00294.mp4,3.174144211049951
00295.mp4,2.807678004424996
00296.mp4,3.763874759946084
00297.mp4,2.748657261055099
00298.mp4,3.167549106935777
00299.mp4,3.224733287929606
00300.mp4,2.555694250911488
00301.mp4,3.28076957351883
00302.mp4,2.931474078848668
00303.mp4,3.524580434531714
00304.mp4,2.634133844002065
00305.mp4,2.467500775501849
00306.mp4,2.916273150114019
00307.mp4,2.923726570317934
00308.mp4,2.655469053471873
00309.mp4,2.95826107570025
00310.mp4,2.402010753475971
00311.mp4,3.061916362855241
00312.mp4,2.930554084864677
00313.mp4,2.970502830767207
00314.mp4,3.030488374822068
00315.mp4,2.46483667678983
00316.mp4,1.989036547733785
00317.mp4,3.234224677334467
00318.mp4,3.008777705357134
00319.mp4,1.742637564938327
00320.mp4,2.546908818243011
00321.mp4,2.703306895218371
00322.mp4,2.868472166790156
00323.mp4,2.676669454724776
00324.mp4,2.9032003045568
00325.mp4,2.665480993088283
00326.mp4,3.102976170854104
00327.mp4,2.588329511802315
00328.mp4,2.824163991837675
00329.mp4,3.474983499119111
00330.mp4,3.489933997008379
00331.mp4,3.299332247035272
00332.mp4,3.401858660609956
00333.mp4,2.783854599437817
00334.mp4,2.512084710677816
00335.mp4,3.222291388845079
00336.mp4,3.646372754524613
00337.mp4,2.717341811857497
00338.mp4,3.47286091350378
00339.mp4,3.010975495994342
00340.mp4,1.828769716818695
00341.mp4,1.638000849850949
00342.mp4,2.532092376653923
00343.mp4,3.296287226674241
00344.mp4,3.075966791786533
00345.mp4,3.237052445238211
00346.mp4,2.861091634800753
00347.mp4,2.814874063402918
00348.mp4,2.585673080151167
00349.mp4,2.926831069718884
00350.mp4,2.626194992526469
00351.mp4,3.135103069671893
00352.mp4,2.795921102701552
00353.mp4,3.324127275530666
00354.mp4,2.534068753462916
00355.mp4,2.469222921304244
00356.mp4,2.659224365064608
00357.mp4,2.748224088322829
00358.mp4,2.62336146875563
00359.mp4,2.916135006580809
00360.mp4,2.876938296731876
00361.mp4,2.846627358135156
00362.mp4,3.553928933902788
00363.mp4,3.204460565320611
00364.mp4,3.521160846674405
00365.mp4,3.032707774012062
00366.mp4,2.622133088088189
00367.mp4,2.999351017121195
00368.mp4,3.187583800513442
00369.mp4,3.199028816357384
00370.mp4,2.374284023339725
00371.mp4,3.245949360360995
00372.mp4,3.308388363077573
00373.mp4,3.334288215882904
00374.mp4,2.522550869849024
00375.mp4,2.566233280163345
00376.mp4,2.911399211083693
00377.mp4,2.626386546595131
00378.mp4,2.988120056516465
00379.mp4,1.488395144956601
00380.mp4,2.475095787104095
00381.mp4,2.804346643505168
00382.mp4,2.487090984577322
00383.mp4,3.165304624575779
00384.mp4,2.826305214291227
00385.mp4,3.237547297305194
00386.mp4,3.017540165102704
00387.mp4,2.93139729848301
00388.mp4,2.086168573187957
00389.mp4,2.663605523959921
00390.mp4,2.72918163686258
00391.mp4,2.748936912508885
00392.mp4,3.146410451805457
00393.mp4,3.080653890470991
00394.mp4,2.736930936923799
00395.mp4,3.071722266569576
00396.mp4,3.517776259475667
00397.mp4,2.979986531574095
00398.mp4,1.665855591786171
00399.mp4,2.988104559157102
00400.mp4,2.829662294265364
00401.mp4,2.904242346376032
00402.mp4,1.38205313796747
00403.mp4,2.093199064644379
00404.mp4,3.07974173039567
00405.mp4,2.950786690010197
00406.mp4,3.166485061434246
00407.mp4,2.637757385913782
00408.mp4,2.874878636353038
00409.mp4,2.812936663237283
00410.mp4,3.099137668129684
00411.mp4,2.390682257698943
00412.mp4,2.717192412785343
00413.mp4,3.133244279222453
00414.mp4,2.552053979449113
00415.mp4,3.031590818687929
00416.mp4,2.71658159532842
00417.mp4,2.387748196629479
00418.mp4,3.349263085625177
00419.mp4,3.187897955748951
00420.mp4,1.85601953482997
00421.mp4,1.471747515916882
00422.mp4,2.950477793630195
00423.mp4,1.539679191766158
00424.mp4,2.485299944504821
00425.mp4,2.77829472729639
00426.mp4,2.637153399347213
00427.mp4,2.633766959102899
00428.mp4,2.689557611080716
00429.mp4,3.177402968226986
00430.mp4,2.943124496523505
00431.mp4,2.932075155608981
00432.mp4,2.109139089169251
00433.mp4,3.094034524899215
00434.mp4,2.919044631146574
00435.mp4,2.562990622279527
00436.mp4,2.421507282139757
00437.mp4,2.672873890317194
00438.mp4,2.234117678839919
00439.mp4,2.909625528618087
00440.mp4,1.743969022104949
00441.mp4,2.719089656545163
00442.mp4,3.327978801149363
00443.mp4,2.906455709987438
00444.mp4,3.152685115687987
00445.mp4,2.511552448355698
00446.mp4,3.016117915242167
00447.mp4,3.625990830675398
00448.mp4,2.397740950347446
00449.mp4,2.785089926626412
00450.mp4,3.082494527670196
00451.mp4,2.577159800735802
00452.mp4,2.902956775972256
00453.mp4,3.052769671531551
00454.mp4,3.124148539127602
00455.mp4,2.63240992163309
00456.mp4,3.384961714486057
00457.mp4,3.211974187453603
00458.mp4,3.184108990023731
00459.mp4,3.527419777019445
00460.mp4,3.012412066613426
00461.mp4,2.672121047380422
00462.mp4,2.826423691219032
00463.mp4,2.893129669815127
00464.mp4,2.432769594179256
00465.mp4,2.698777866626258
00466.mp4,2.647576324336451
00467.mp4,2.76671037100676
00468.mp4,2.774284241744944
00469.mp4,1.511516991207511
00470.mp4,2.730919604051446
00471.mp4,3.291760576741903
00472.mp4,3.065868961505897
00473.mp4,2.758781117359441
00474.mp4,2.823917619425029
00475.mp4,3.23670421154008
00476.mp4,2.719943766200338
00477.mp4,3.214609239163934
00478.mp4,3.063389943269961
00479.mp4,2.339493271110645
00480.mp4,3.100815957356133
00481.mp4,3.267289928186919
00482.mp4,3.040929504872326
00483.mp4,2.575088687577631
00484.mp4,2.718736227358893
00485.mp4,2.151105901112018
00486.mp4,2.818805778401074
00487.mp4,3.031171750361569
00488.mp4,3.050525363351176
00489.mp4,3.03211577877896
00490.mp4,3.112420755571554
00491.mp4,2.875198755416112
00492.mp4,2.659561152153864
00493.mp4,3.021738294437804
00494.mp4,3.187418608247357
00495.mp4,2.995238462500623
00496.mp4,3.185684107663285
00497.mp4,3.213611898839694
00498.mp4,2.94966132091553
00499.mp4,2.884660201265097
00500.mp4,2.624720253867171
